fiscal_year,state,district_as_per_source,district_as_per_lgd,district_lgd_code,crop,season,area,production,crop_yield,unit,note
1998-99,Maharashtra,Latur,Latur,481,Bajra,Kharif,9900.0,4700.0,0.4747474747474747,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Soyabean,Kharif,4900.0,5800.0,1.183673469387755,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Maize,Kharif,3900.0,7300.0,1.871794871794872,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Other Kharif pulses,Kharif,3900.0,1600.0,0.4102564102564102,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Linseed,Rabi,3600.0,1000.0,0.2777777777777778,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Groundnut,Summer,1400.0,1500.0,1.0714285714285714,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Other Rabi pulses,Rabi,1400.0,600.0,0.4285714285714285,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Other Cereals,Rabi,1000.0,1200.0,1.2,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Sunflower,Summer,1000.0,600.0,0.6,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Rapeseed and Mustard,Rabi,800.0,200.0,0.25,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Other Cereals,Kharif,500.0,300.0,0.6,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Maize,Summer,300.0,400.0,1.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Latur,Latur,481,Castor seed,Kharif,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Soyabean,Kharif,253300.0,234600.0,0.9261744966442952,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Wheat,Rabi,61700.0,67900.0,1.100486223662885,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Cotton(lint),Kharif,56500.0,69900.0,1.2371681415929203,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Jowar,Kharif,54500.0,55900.0,1.0256880733944953,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Arhar(Tur),Kharif,51100.0,35000.0,0.684931506849315,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Gram,Rabi,37300.0,21900.0,0.5871313672922251,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Rice,Kharif,29000.0,40000.0,1.3793103448275863,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Jowar,Rabi,21500.0,11500.0,0.5348837209302325,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Linseed,Rabi,13100.0,3500.0,0.2671755725190839,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Groundnut,Kharif,12600.0,11100.0,0.8809523809523809,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Moong(Green Gram),Kharif,2900.0,900.0,0.3103448275862069,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Sunflower,Rabi,2800.0,1400.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Urad,Kharif,2800.0,700.0,0.25,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Other Rabi pulses,Rabi,2700.0,1200.0,0.4444444444444444,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Other Kharif pulses,Kharif,2400.0,1000.0,0.4166666666666667,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Groundnut,Summer,1400.0,1600.0,1.1428571428571428,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Rapeseed and Mustard,Rabi,1000.0,200.0,0.2,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Sesamum,Rabi,1000.0,200.0,0.2,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Sesamum,Kharif,700.0,200.0,0.2857142857142857,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Sugarcane,Kharif,600.0,56400.0,94.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Sunflower,Summer,500.0,500.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Other Cereals,Kharif,500.0,300.0,0.6,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Rice,Summer,200.0,300.0,1.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Sunflower,Kharif,200.0,100.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Castor seed,Kharif,200.0,100.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nagpur,Nagpur,484,Bajra,Kharif,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Cotton(lint),Kharif,278100.0,208600.0,0.7500898957209636,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Jowar,Kharif,201700.0,234400.0,1.1621219633118494,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Urad,Kharif,48500.0,31900.0,0.6577319587628866,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Arhar(Tur),Kharif,48100.0,49900.0,1.037422037422037,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Moong(Green Gram),Kharif,35600.0,19400.0,0.5449438202247191,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Gram,Rabi,32400.0,13900.0,0.4290123456790123,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Wheat,Rabi,29500.0,35900.0,1.2169491525423728,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Jowar,Rabi,26600.0,20600.0,0.7744360902255639,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Rice,Kharif,25300.0,15800.0,0.6245059288537549,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Sunflower,Rabi,14800.0,5600.0,0.3783783783783784,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Sugarcane,Kharif,11000.0,849000.0,77.18181818181819,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Groundnut,Summer,10400.0,7900.0,0.7596153846153846,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Sunflower,Kharif,10200.0,3300.0,0.3235294117647059,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Sesamum,Kharif,8600.0,1900.0,0.2209302325581395,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Safflower,Rabi,7900.0,3500.0,0.4430379746835443,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Soyabean,Kharif,6100.0,5800.0,0.9508196721311476,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Other Kharif pulses,Kharif,5200.0,2400.0,0.4615384615384615,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Niger seed,Kharif,2300.0,500.0,0.217391304347826,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Sunflower,Summer,1700.0,1100.0,0.6470588235294118,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Groundnut,Kharif,800.0,300.0,0.375,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Other Rabi pulses,Rabi,800.0,300.0,0.375,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Linseed,Rabi,800.0,200.0,0.25,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Castor seed,Kharif,700.0,200.0,0.2857142857142857,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Sesamum,Rabi,700.0,100.0,0.1428571428571428,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Rapeseed and Mustard,Rabi,600.0,100.0,0.1666666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Bajra,Kharif,300.0,200.0,0.6666666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Other Cereals,Rabi,200.0,100.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Maize,Summer,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nanded,Nanded,485,Other Cereals,Kharif,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Bajra,Kharif,387500.0,403300.0,1.0407741935483872,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Wheat,Rabi,83900.0,112200.0,1.3373063170441002,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Gram,Rabi,60300.0,39700.0,0.6583747927031509,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Rice,Kharif,45600.0,57200.0,1.2543859649122806,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Ragi,Kharif,44800.0,39500.0,0.8816964285714286,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Groundnut,Kharif,42100.0,42100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Jowar,Rabi,33000.0,29100.0,0.8818181818181818,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Other Kharif pulses,Kharif,29600.0,13300.0,0.4493243243243243,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Sugarcane,Kharif,23700.0,2138300.0,90.22362869198312,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Other Cereals,Kharif,22400.0,12400.0,0.5535714285714286,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Niger seed,Kharif,20900.0,5700.0,0.2727272727272727,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Maize,Kharif,15700.0,32300.0,2.0573248407643314,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Jowar,Kharif,15500.0,23100.0,1.4903225806451612,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Urad,Kharif,12900.0,7200.0,0.5581395348837209,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Arhar(Tur),Kharif,9300.0,4300.0,0.4623655913978494,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Moong(Green Gram),Kharif,7900.0,5300.0,0.6708860759493671,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Soyabean,Kharif,5900.0,8600.0,1.4576271186440677,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Cotton(lint),Kharif,4200.0,4400.0,1.0476190476190477,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Other Rabi pulses,Rabi,3900.0,1500.0,0.3846153846153846,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Groundnut,Summer,3600.0,4400.0,1.2222222222222223,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Maize,Rabi,1700.0,2500.0,1.4705882352941178,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Sunflower,Kharif,1400.0,400.0,0.2857142857142857,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Safflower,Rabi,1300.0,800.0,0.6153846153846154,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Other Cereals,Rabi,900.0,1200.0,1.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Rapeseed and Mustard,Rabi,700.0,100.0,0.1428571428571428,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Sesamum,Kharif,600.0,200.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Sunflower,Rabi,500.0,300.0,0.6,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Castor seed,Kharif,300.0,100.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Maize,Summer,200.0,200.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Sesamum,Rabi,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Sunflower,Summer,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Nashik,Nashik,487,Linseed,Rabi,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Jowar,Rabi,186700.0,147900.0,0.7921799678628816,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Jowar,Kharif,98500.0,94300.0,0.9573604060913704,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Arhar(Tur),Kharif,74900.0,44900.0,0.5994659546061415,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Gram,Rabi,50000.0,27500.0,0.55,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Wheat,Rabi,42200.0,45100.0,1.0687203791469195,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Sunflower,Rabi,40200.0,9600.0,0.2388059701492537,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Sunflower,Kharif,39400.0,8300.0,0.2106598984771573,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Safflower,Rabi,37000.0,20300.0,0.5486486486486486,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Urad,Kharif,31900.0,14700.0,0.4608150470219436,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Bajra,Kharif,17600.0,8600.0,0.4886363636363636,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Sugarcane,Kharif,16700.0,1344300.0,80.49700598802396,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Rice,Kharif,14800.0,3600.0,0.2432432432432432,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Moong(Green Gram),Kharif,12600.0,4400.0,0.3492063492063492,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Linseed,Rabi,11700.0,3400.0,0.2905982905982906,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Groundnut,Kharif,10900.0,4200.0,0.3853211009174312,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Niger seed,Kharif,10100.0,1900.0,0.1881188118811881,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Maize,Kharif,9100.0,3700.0,0.4065934065934066,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Sesamum,Kharif,5900.0,900.0,0.1525423728813559,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Cotton(lint),Kharif,4000.0,3200.0,0.8,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Groundnut,Summer,3600.0,4800.0,1.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Other Kharif pulses,Kharif,3400.0,1300.0,0.3823529411764705,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
1998-99,Maharashtra,Osmanabad,Dharashiv,488,Soyabean,Kharif,1900.0,700.0,0.3684210526315789,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
